activeaddresses,difficulty,difficulty30mom,difficulty30rsi,difficulty90mom,hashrate90var,median_transaction_fee30trxUSD,median_transaction_feeUSD,mining_profitability,mining_profitability90rsi,price30smaUSD,price30wmaUSD,price3emaUSD,price3wmaUSD,price7smaUSD,price90wmaUSD,sentinusd90emaUSD,sentinusd90smaUSD,size90trx,transactionvalueUSD,priceUSD
74758,31256961.0,9921632.0,99.991,21180668.0,3.8505871608044003e+27,-0.441,0.0477,1611.0,46.653,84.647,88.20299999999999,95.14200000000001,95.706,92.646,94.309,78800460,71911987,-0.078,1679.0,124.65100000000001
60484,34144399.0,12809069.0,99.994,24068106.0,4.0567324238266e+27,-0.42100000000000004,0.0477,1272.0,46.136,85.211,88.895,95.257,95.49700000000001,93.626,94.181,78478217,71825276,-0.081,1402.0,125.588
60253,37392766.0,16057437.0,99.995,27316473.0,4.2516725947561e+27,-0.401,0.0473,1351.0,46.276,85.929,89.49799999999999,94.904,94.98200000000001,94.512,94.04,77805288,71284444,-0.085,1114.0,124.863
73171,37392766.0,16057437.0,99.995,27316473.0,4.571170870014e+27,-0.38,0.0477,1283.0,46.172,86.911,90.113,95.182,95.14200000000001,95.115,93.92299999999999,77872182,70993617,-0.08800000000000001,1585.0,120.74700000000001
71546,37392766.0,16057437.0,99.995,27316473.0,4.8218094568629e+27,-0.359,0.0484,1365.0,46.32,87.816,90.757,96.037,96.024,95.663,93.84100000000001,77770712,70799333,-0.092,1347.0,117.345
75667,37392766.0,16057437.0,99.995,27316473.0,5.0931495026235e+27,-0.337,0.0487,1299.0,46.217,88.61,91.374,96.713,96.902,95.86200000000001,93.773,77792620,70841745,-0.095,1376.0,115.05
72376,37392766.0,16057437.0,99.995,27316473.0,5.3737296564212e+27,-0.315,0.048,1388.0,46.38,89.39200000000001,91.84700000000001,96.322,96.57799999999999,95.87,93.676,77601604,70490776,-0.098,1191.0,115.023
64632,37392766.0,16057437.0,99.995,27316473.0,5.8002803474941e+27,-0.293,0.0471,1178.0,46.047,89.99799999999999,92.155,95.25,95.29799999999999,95.682,93.544,77172536,70297861,-0.1,1170.0,116.613
59304,37392766.0,11285379.0,99.995,27091635.0,6.0985118007657e+27,-0.273,0.0467,1341.0,46.35,90.39399999999999,92.374,94.316,94.072,95.398,93.399,76526829,70135666,-0.10300000000000001,924.5160000000001,117.844
54134,37392766.0,11229890.0,99.995,26205509.0,6.5229255100427e+27,-0.254,0.0465,1268.0,46.232,90.662,92.544,93.677,93.34200000000001,95.182,93.251,75712227,69180177,-0.106,1027.0,119.961
103392,37392766.0,11229890.0,99.995,26205509.0,6.9839881965222e+27,-0.235,0.047,1234.0,46.178000000000004,90.85799999999999,92.759,93.833,93.571,94.971,93.12799999999999,75787508,69117398,-0.109,1576.0,121.73299999999999
74994,39812328.0,13649453.0,99.99600000000001,28625071.0,7.2748262077259e+27,-0.217,0.0475,1132.0,46.01,91.084,93.022,94.385,94.305,94.69200000000001,93.03,76828102,69614954,-0.111,2320.0,123.67
78215,50810339.0,24647463.0,99.99799999999999,39623082.0,7.7568422967278e+27,-0.19899999999999998,0.0481,946.112,45.708,91.318,93.35799999999999,95.339,95.45700000000001,94.535,92.964,77970561,70190458,-0.113,2493.0,124.07
75757,50810339.0,24647463.0,99.99799999999999,39623082.0,8.1743291808971e+27,-0.18100000000000002,0.0485,989.582,45.792,91.552,93.72200000000001,96.145,96.396,94.681,92.915,77998382,70028049,-0.115,1363.0,123.947
82518,50810339.0,24647463.0,99.99799999999999,39623082.0,8.586910994687301e+27,-0.16399999999999998,0.0483,954.078,45.733999999999995,91.811,94.044,96.344,96.637,95.01899999999999,92.86,78553172,70241962,-0.11599999999999999,1462.0,123.693
61411,50810339.0,24647463.0,99.99799999999999,39623082.0,9.1802839479009e+27,-0.147,0.0484,994.908,45.81399999999999,92.155,94.365,96.57,96.73700000000001,95.507,92.815,78957359,70792672,-0.11699999999999999,1714.0,123.8
57548,50810339.0,24647463.0,99.99799999999999,39623082.0,9.800248419415701e+27,-0.13,0.0485,986.18,45.8,92.59100000000001,94.67299999999999,96.74700000000001,96.818,96.06200000000001,92.777,78889689,70959790,-0.11800000000000001,1345.0,124.251
78551,50810339.0,24647463.0,99.99799999999999,39623082.0,1.0277373208055001e+28,-0.114,0.049,946.13,45.731,93.06200000000001,95.022,97.37100000000001,97.43799999999999,96.634,92.766,79547965,71310034,-0.11900000000000001,1526.0,125.036
79844,50810339.0,24647463.0,99.99799999999999,39623082.0,1.0759128901422e+28,-0.09699999999999999,0.0506,1040.0,45.922,93.63600000000001,95.54,99.236,99.369,97.515,92.82799999999999,79949382,71444977,-0.11900000000000001,1547.0,122.527
82676,50810339.0,23628646.0,99.99799999999999,39623082.0,1.1444460163968999e+28,-0.079,0.0526,1026.0,45.897,94.336,96.28,102.17299999999999,102.588,98.774,92.98100000000001,81127800,71995318,-0.11900000000000001,2207.0,121.008
83887,50810339.0,19553378.0,99.99799999999999,39623082.0,1.214302144174e+28,-0.059000000000000004,0.0536,1139.0,46.132,95.071,97.116,104.73200000000001,105.53200000000001,100.251,93.186,81274002,71924642,-0.11900000000000001,1319.0,121.10799999999999
81888,50810339.0,19553378.0,99.99799999999999,39359585.0,1.2986424695394e+28,-0.038,0.0531,967.278,45.828,95.728,97.829,105.42299999999999,106.339,101.619,93.369,81403721,71855102,-0.11900000000000001,1579.0,121.53399999999999
64388,56116797.0,24859837.0,99.99799999999999,43963386.0,1.3721614169069e+28,-0.018000000000000002,0.0529,918.683,45.742,96.325,98.479,105.611,106.15299999999999,102.905,93.551,80924585,71967133,-0.11900000000000001,1150.0,121.286
68616,65750060.0,34493099.0,99.999,53596648.0,1.4349751201531e+28,0.004,0.0538,791.645,45.515,96.941,99.21,106.63600000000001,106.78200000000001,104.439,93.779,80451853,71682884,-0.11900000000000001,1337.0,121.31
75772,65750060.0,34493099.0,99.999,53596648.0,1.4970423502222999e+28,0.026000000000000002,0.0543,863.041,45.668,97.61399999999999,99.96799999999999,107.665,107.867,105.96700000000001,94.035,80364362,71552283,-0.11800000000000001,1378.0,122.14
95012,65750060.0,34493099.0,99.999,53596648.0,1.568770622854e+28,0.049,0.0559,870.538,45.684,98.398,100.88799999999999,109.77,110.11200000000001,107.506,94.36399999999999,80825946,71569554,-0.11800000000000001,1630.0,122.652
83875,65750060.0,34493099.0,99.999,53596648.0,1.6422649671094999e+28,0.073,0.0576,975.1110000000001,45.911,99.199,101.977,112.525,113.04700000000001,108.959,94.773,81025283,71684595,-0.11599999999999999,1395.0,122.374
74884,65750060.0,34493099.0,99.999,53596648.0,1.761093882124e+28,0.098,0.0579,882.6110000000001,45.74,99.95700000000001,103.04700000000001,114.155,114.965,110.17299999999999,95.195,85948399,74126672,-0.115,5171.0,123.20100000000001
89611,65750060.0,34493099.0,99.999,53596648.0,1.8943751187348e+28,0.125,0.0592,945.862,45.88,100.70200000000001,104.234,116.251,116.98200000000001,111.92,95.676,86209238,74536318,-0.114,1573.0,123.325
88163,65750060.0,34493099.0,99.999,53596648.0,2.0525595972493002e+28,0.153,0.061,1007.0,46.016000000000005,101.575,105.61200000000001,119.15899999999999,119.779,114.244,96.241,86657001,75131754,-0.113,2244.0,123.05
56999,65750060.0,34493099.0,99.999,53596648.0,2.2726371725461e+28,0.183,0.0623,919.0160000000001,45.848,102.54700000000001,107.101,121.905,122.73899999999999,116.671,96.86399999999999,86993057,75228142,-0.113,2191.0,123.374
62790,65750060.0,31605662.0,99.999,53596648.0,2.4563413080825002e+28,0.214,0.0628,938.4060000000001,45.891999999999996,103.554,108.588,123.74600000000001,124.689,119.085,97.506,87312850,75483626,-0.11199999999999999,1985.0,112.777
72100,65750060.0,28357294.0,99.999,52283304.0,2.5581895532776e+28,0.24600000000000002,0.0624,961.409,45.945,104.564,109.962,124.304,125.069,120.94,98.13,87987006,75891555,-0.11199999999999999,2262.0,108.50399999999999
76878,81734746.0,44341980.0,99.999,66129113.0,2.7577491798196003e+28,0.276,0.0604,658.4939999999999,45.358999999999995,105.40700000000001,111.006,122.525,122.925,121.721,98.663,88463112,76115775,-0.111,2100.0,117.03200000000001
70425,86933018.0,49540252.0,99.999,71327385.0,2.9212228291028e+28,0.303,0.0587,723.439,45.51,106.089,111.777,119.935,119.73100000000001,121.944,99.12100000000001,88795529,76405275,-0.11,1706.0,119.311
73269,86933018.0,49540252.0,99.999,71327385.0,3.1376499368368e+28,0.327,0.0575,677.4060000000001,45.42,106.677,112.355,117.492,116.764,121.473,99.52799999999999,88606299,76811478,-0.11,1318.0,119.368
62593,86933018.0,49540252.0,99.999,71327385.0,3.2658899123322996e+28,0.348,0.0575,593.3380000000001,45.255,107.314,112.89299999999999,116.258,115.419,120.46600000000001,99.93299999999999,88241282,76821433,-0.10800000000000001,1397.0,120.405
56485,86933018.0,49540252.0,99.999,71327385.0,3.3537839311045003e+28,0.366,0.0583,691.0980000000001,45.488,108.06200000000001,113.493,116.435,115.822,119.318,100.37,87312323,76770104,-0.107,995.6089999999999,121.615
73995,86933018.0,49540252.0,99.999,71327385.0,3.543186044263e+28,0.382,0.0589,758.6460000000001,45.648999999999994,108.87700000000001,114.124,117.139,116.963,118.212,100.83200000000001,88049878,77410046,-0.106,2096.0,122.89299999999999
70670,86933018.0,49540252.0,99.999,71327385.0,3.7793812096738995e+28,0.397,0.06,685.7280000000001,45.501999999999995,109.774,114.839,118.55,118.697,117.512,101.338,87803665,77595238,-0.105,1462.0,123.50299999999999
74675,86933018.0,49540252.0,99.999,71327385.0,3.995560285296e+28,0.41100000000000003,0.0609,736.4860000000001,45.625,110.699,115.611,120.141,120.494,117.652,101.87899999999999,88085662,77996978,-0.10400000000000001,2049.0,123.83200000000001
77029,86933018.0,47120689.0,99.999,71327385.0,4.2869764092106e+28,0.425,0.0618,724.8580000000001,45.601000000000006,111.65700000000001,116.448,121.905,122.406,118.556,102.46,88046350,78135296,-0.10400000000000001,1659.0,124.149
66572,86933018.0,36122679.0,99.999,71327385.0,4.5392993221294e+28,0.43700000000000006,0.062,711.428,45.573,112.583,117.24799999999999,122.988,123.54700000000001,119.845,103.044,87881343,78572297,-0.10300000000000001,1807.0,126.822
54053,87168757.0,36358418.0,99.999,71220034.0,4.8161784041172e+28,0.449,0.062,735.547,45.63399999999999,113.48299999999999,117.98200000000001,123.46700000000001,123.94200000000001,121.119,103.62,87493562,78777279,-0.10300000000000001,1645.0,130.11700000000002
54801,112628549.0,61818210.0,100.0,93289290.0,5.3678548169098e+28,0.46,0.0618,501.532,45.143,114.38799999999999,118.64,123.58,123.84,122.131,104.184,86655272,78681090,-0.10300000000000001,925.232,134.739
69774,112628549.0,61818210.0,100.0,93289290.0,5.6709996425372e+28,0.469,0.0619,495.68,45.13,115.288,119.24700000000001,123.69,123.789,122.98200000000001,104.74600000000001,86585744,78871941,-0.102,1657.0,136.214
73046,112628549.0,61818210.0,100.0,93289290.0,5.904589723172601e+28,0.478,0.0621,631.594,45.479,116.199,119.82600000000001,123.97,124.007,123.595,105.31200000000001,86384426,79055818,-0.10099999999999999,1167.0,138.704
79094,112628549.0,61818210.0,100.0,93289290.0,6.0570261164012e+28,0.485,0.0625,609.765,45.431999999999995,117.1,120.396,124.50299999999999,124.568,124.06700000000001,105.891,86692187,79319033,-0.1,1731.0,143.72299999999998
79120,112628549.0,61818210.0,100.0,93289290.0,6.4417268592729e+28,0.491,0.0613,556.1569999999999,45.316,117.814,120.74600000000001,123.515,123.65,123.90299999999999,106.41,87019631,79612690,-0.099,1701.0,153.886
77102,112628549.0,61818210.0,100.0,93289290.0,6.822200102746e+28,0.495,0.0605,568.055,45.347,118.344,120.95200000000001,122.26100000000001,122.185,123.46600000000001,106.891,87046713,80097227,-0.09699999999999999,1516.0,157.329
66368,112628549.0,61818210.0,100.0,93289290.0,7.1808662060145e+28,0.496,0.0606,537.864,45.281000000000006,118.805,121.13,121.685,121.311,123.06,107.37100000000001,86324314,80319309,-0.096,1032.0,164.81
63585,112628549.0,61818210.0,100.0,93289290.0,7.5909666427335e+28,0.49700000000000005,0.0608,548.75,45.31,119.319,121.306,121.609,121.304,122.75200000000001,107.855,85736290,80317775,-0.095,1171.0,180.31599999999997
80538,112628549.0,56511751.0,100.0,93289290.0,8.081389412849298e+28,0.495,0.0606,536.288,45.282,119.835,121.43299999999999,121.447,121.339,122.39299999999999,108.32799999999999,86506400,80888929,-0.094,1856.0,191.426
78401,112628549.0,46878489.0,100.0,93289290.0,8.5375028581152e+28,0.493,0.0607,546.616,45.31,120.29,121.52799999999999,121.37799999999999,121.339,121.97200000000001,108.795,87121391,81482850,-0.09300000000000001,1853.0,185.605
78497,125804757.0,60054696.0,100.0,106465498.0,9.1733986736468e+28,0.49,0.0611,482.51300000000003,45.163999999999994,120.738,121.648,121.759,121.721,121.559,109.27600000000001,87413573,81996754,-0.092,1900.0,169.46900000000002
78179,148819200.0,83069140.0,100.0,129479942.0,9.9287051365327e+28,0.485,0.0613,360.376,44.883,121.09700000000001,121.771,122.205,122.257,121.57700000000001,109.76100000000001,87491217,82335247,-0.091,1605.0,172.97
78099,148819200.0,83069140.0,100.0,128641356.0,1.045090284403e+29,0.48,0.0612,433.501,45.09,121.334,121.853,122.29,122.427,121.772,110.23299999999999,87412455,82743445,-0.09,1798.0,178.428
68927,148819200.0,83069140.0,100.0,127483871.0,1.0897202910614e+29,0.475,0.0616,439.79900000000004,45.107,121.581,121.97399999999999,122.745,122.833,122.071,110.714,86923698,83057898,-0.08900000000000001,1592.0,188.042
71309,148819200.0,83069140.0,100.0,127483871.0,1.1395892547987e+29,0.469,0.0617,405.264,45.026,121.74700000000001,122.086,123.035,123.125,122.32600000000001,111.191,86503692,82988578,-0.08800000000000001,1658.0,193.13400000000001
80455,148819200.0,83069140.0,100.0,127483871.0,1.1722116787291e+29,0.462,0.0615,416.74199999999996,45.059,121.78,122.17,123.042,123.167,122.579,111.652,86827416,83436668,-0.087,2194.0,195.57
89789,148819200.0,83069140.0,100.0,127483871.0,1.2288292341677e+29,0.456,0.0617,424.534,45.082,121.73700000000001,122.273,123.208,123.257,122.87299999999999,112.11,87856774,84186415,-0.086,2338.0,195.73
105735,148819200.0,83069140.0,100.0,127483871.0,1.274078942e+29,0.446,0.0564,411.47,45.051,121.31,121.695,117.992,118.021,121.536,112.32600000000001,88856332,84926203,-0.085,2193.0,197.87
90270,148819200.0,83069140.0,100.0,127483871.0,1.3476773857733e+29,0.43200000000000005,0.0543,364.0,44.934,120.765,120.869,113.24799999999999,112.40700000000001,119.515,112.439,89102275,85169819,-0.084,1689.0,199.6
77846,148819200.0,67084454.0,100.0,127483871.0,1.3996594907349e+29,0.418,0.0585,378.408,44.978,120.641,120.62799999999999,115.14,113.48,118.75200000000001,112.73100000000001,89195697,85696739,-0.08199999999999999,1817.0,202.56
65740,148819200.0,61886182.0,100.0,127483871.0,1.461010713226e+29,0.405,0.0597,448.869,45.192,120.70700000000001,120.542,117.225,116.75,118.196,113.06,88397702,85788964,-0.081,1170.0,213.80599999999998
61107,164129164.0,77196147.0,100.0,142793835.0,1.5716461679796e+29,0.391,0.0597,323.004,44.876000000000005,120.85,120.456,118.296,118.959,117.631,113.37899999999999,87542801,85658329,-0.081,1163.0,231.403
76596,189281249.0,102348232.0,100.0,167945920.0,1.6330255603995e+29,0.37799999999999995,0.0602,313.529,44.852,121.03,120.427,119.351,119.87700000000001,117.25299999999999,113.709,87430675,85642978,-0.08,1870.0,248.28400000000002
76275,189281249.0,102348232.0,100.0,167945920.0,1.6870070329626e+29,0.365,0.0608,328.32300000000004,44.898999999999994,121.197,120.465,120.48299999999999,120.837,117.001,114.054,87423569,85698727,-0.079,1953.0,274.025
79518,189281249.0,102348232.0,100.0,163173863.0,1.7824134785363e+29,0.354,0.0614,325.842,44.891999999999996,121.365,120.574,121.68799999999999,122.052,118.446,114.416,87933578,85973373,-0.078,2188.0,298.115
80597,189281249.0,102348232.0,100.0,163118374.0,1.8752329514283e+29,0.34299999999999997,0.0618,347.472,44.961000000000006,121.48299999999999,120.712,122.595,122.985,120.589,114.78200000000001,88032497,86039311,-0.077,1644.0,334.983
79795,189281249.0,102348232.0,100.0,163118374.0,1.965061419167e+29,0.33299999999999996,0.0619,329.505,44.913999999999994,121.553,120.86399999999999,123.213,123.565,121.561,115.145,88342800,86319713,-0.076,1967.0,291.892
66980,189281249.0,102348232.0,100.0,163118374.0,2.070960642687e+29,0.324,0.0621,365.899,45.033,121.569,121.031,123.681,123.935,122.25200000000001,115.506,88290860,86708907,-0.075,1738.0,314.01
87654,189281249.0,102348232.0,100.0,163118374.0,2.2505653629694e+29,0.317,0.0634,331.88199999999995,44.941,121.661,121.37,125.251,125.432,123.31700000000001,115.91799999999999,88321337,87012087,-0.07400000000000001,1779.0,336.63
82481,189281249.0,102112493.0,100.0,163118374.0,2.4660772330984e+29,0.311,0.0651,361.001,45.038000000000004,121.866,121.916,127.684,128.024,124.704,116.39200000000001,88995535,87387789,-0.07400000000000001,2071.0,369.033
85587,189281249.0,76652701.0,100.0,163118374.0,2.7128048736472e+29,0.308,0.0674,368.842,45.06399999999999,122.234,122.74600000000001,131.211,131.879,126.579,116.959,89758074,87700448,-0.073,2255.0,400.994
93270,219914107.0,107285558.0,100.0,193751231.0,3.0306096677972e+29,0.307,0.0681,276.728,44.81,122.648,123.648,133.713,134.70600000000002,128.482,117.546,90831456,88277695,-0.073,2746.0,411.755
81452,267731249.0,155102701.0,100.0,241568374.0,3.254349292649e+29,0.309,0.0694,244.25900000000001,44.72,123.13,124.684,136.209,137.213,130.654,118.177,91405598,88817849,-0.073,2525.0,418.345
86024,267731249.0,155102701.0,100.0,241568374.0,3.4531523465246e+29,0.3,0.0431,296.782,44.901,123.75299999999999,126.01299999999999,139.966,140.798,133.495,118.904,92343078,89849672,-0.07200000000000001,2298.0,453.251
92550,267731249.0,155102701.0,100.0,241568374.0,3.8326286354117e+29,0.299,0.0769,302.903,44.922,124.79799999999999,127.95700000000001,146.92600000000002,147.968,137.743,119.839,93701643,91104134,-0.07200000000000001,2796.0,550.5
73525,267731249.0,155102701.0,100.0,240549557.0,4.1597193544451e+29,0.304,0.0787,285.41900000000004,44.872,126.009,130.055,152.127,153.914,142.102,120.834,94124212,91518634,-0.07200000000000001,2291.0,601.887
96421,267731249.0,155102701.0,100.0,236474289.0,4.4763916536227e+29,0.317,0.0824,315.108,44.977,127.46600000000001,132.559,158.469,160.496,147.058,121.975,95873064,92492999,-0.071,2902.0,494.668
109555,267731249.0,155102701.0,100.0,236474289.0,4.9247731760407e+29,0.33799999999999997,0.0902,355.89,45.122,129.425,135.968,169.392,171.31599999999997,153.569,123.43700000000001,98527487,94032443,-0.07,3365.0,599.545
108021,267731249.0,155102701.0,100.0,236474289.0,5.2716254679092e+29,0.369,0.0957,363.024,45.148,131.763,139.968,180.40900000000002,183.287,161.45600000000002,125.12100000000001,100927662,95551388,-0.07,3783.0,675.1160000000001
112118,267731249.0,155102701.0,100.0,236474289.0,5.579134703567e+29,0.37200000000000005,0.0198,349.796,45.108000000000004,133.906,143.442,183.007,186.66400000000002,168.15599999999998,126.65100000000001,102885498,96885402,-0.069,3058.0,738.6389999999999
101195,267731249.0,141926493.0,100.0,236474289.0,5.9589236284355e+29,0.35100000000000003,0.0181,325.28,45.035,135.484,145.736,176.238,178.507,171.834,127.803,111096324,101730110,-0.068,8324.0,702.545
73938,373329139.0,224509940.0,100.0,342072179.0,6.8270400263477e+29,0.311,0.0173,197.291,44.648999999999994,137.161,148.155,174.604,173.90900000000002,174.56099999999998,129.013,111248113,102437800,-0.067,2482.0,723.096
