activeaddresses30mom,confirmationtime30ema,confirmationtime3ema,confirmationtime7wma,confirmationtime90ema,hashrate30roc,hashrate3std,hashrate7trx,hashrate90mom,hashrate90roc,hashrate90rsi,median_transaction_fee3trxUSD,median_transaction_fee7rocUSD,median_transaction_feeUSD,mediantransactionvalue7rsiUSD,mediantransactionvalue90smaUSD,mediantransactionvalue90trxUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability3roc,mining_profitability3sma,mining_profitability3wma,mining_profitability7std,price3rsiUSD,price7momUSD,price7varUSD,sentbyaddress30var,sentinusdUSD,size30rsi,size30std,size30trx,size3mom,top100cap,category
-664,8.447000000000001,9.609,8.942,8.663,59.571999999999996,12465992068782.0,1.4269999999999998,99416312469271.0,222.407,60.098,-0.493,-2.715,0.0518,50.553000000000004,80.98899999999999,0.9079999999999999,82.565,2545.0,-19.813,2685.0,2579.0,879.822,62.663999999999994,-2.8930000000000002,8.596,36376240,66315198.0,50.161,42283.0,-0.40299999999999997,52929.0,20.043,1
-2531,8.585,10.099,9.476,8.705,54.346000000000004,30323124116943.0,0.998,69008258611346.0,131.033,56.658,0.121,-2.727,0.0526,46.437,81.275,0.899,75.327,2969.0,-6.632000000000001,2615.0,2721.0,730.578,73.145,-2.946,5.645,36474559,60876846.0,51.258,40187.0,-0.414,53816.0,20.077,1
-14929,8.635,9.725,9.576,8.719,83.042,20742244767628.0,0.743,88493628180536.0,161.754,58.938,0.495,-1.046,0.0529,40.765,81.406,0.89,64.72399999999999,2897.0,24.349,2804.0,2862.0,699.245,77.82300000000001,-1.119,4.492,34361979,76698237.0,51.053000000000004,38734.0,-0.419,15186.0,20.07,1
-5704,8.631,9.148,9.424,8.716000000000001,71.587,25313024462007.0,0.685,99376054960851.0,189.71900000000002,59.788000000000004,0.618,3.128,0.053,58.88,82.027,0.8809999999999999,97.501,2966.0,16.543,2944.0,2943.0,588.374,79.635,3.217,5.902,34251326,75161721.0,48.29,38030.0,-0.423,-17396.0,20.083,0
-24689,8.602,8.665,9.154,8.704,86.93799999999999,21503637368740.0,0.902,108787316001430.0,180.519,61.42,0.28,3.412,0.0518,46.5,82.39399999999999,0.872,73.044,2732.0,-7.979,2865.0,2838.0,535.095,36.253,3.4210000000000003,4.4910000000000005,31593382,44643504.0,46.845,37524.0,-0.429,-42634.0,20.048,0
-32907,8.61,8.696,9.025,8.705,76.67699999999999,15982281131571.0,1.171,116239039328860.0,223.088,61.317,-0.218,1.319,0.0508,43.245,82.588,0.863,65.53699999999999,2511.0,-13.305,2736.0,2661.0,465.659,21.605,1.324,3.46,33037408,34190220.0,45.783,37934.0,-0.43799999999999994,-51572.0,20.08,0
-4762,8.674,9.148,9.081,8.724,54.553000000000004,20589481377042.0,1.157,96632168041658.0,192.359,58.316,-0.846,-2.3480000000000003,0.0492,50.979,82.721,0.853,80.036,2541.0,-14.329,2595.0,2563.0,384.13599999999997,10.945,-2.3680000000000003,6.171,32898781,59707208.0,48.945,37541.0,-0.444,3319.0,20.082,0
-8276,8.706,9.16,9.042,8.734,49.56399999999999,19358739835083.0,1.033,103207196824880.0,225.843,58.511,-1.228,-6.189,0.0486,49.5,82.883,0.8440000000000001,77.311,2585.0,-5.38,2546.0,2558.0,373.384,8.521,-6.415,10.911,32179515,69372457.0,48.188,37599.0,-0.45,10335.0,20.03,1
-8998,8.677999999999999,8.718,8.818,8.724,60.42,19113731844282.0,1.0759999999999998,114601920178740.0,214.28599999999997,60.278,-1.1520000000000001,-6.7589999999999995,0.049,53.312,83.149,0.835,83.884,2560.0,1.926,2562.0,2565.0,340.13599999999997,23.967,-7.104,11.972999999999999,32180436,61035647.0,47.449,37452.0,-0.456,13924.0,20.052,0
-15203,8.674,8.67,8.764,8.722000000000001,59.352,16345532348748.0,1.004,94448055602820.0,159.89,58.369,-1.088,-8.719,0.0483,51.346000000000004,83.331,0.825,81.02600000000001,2646.0,4.159,2597.0,2607.0,292.707,16.291,-9.226,11.17,31408968,54164327.0,48.208999999999996,34888.0,-0.461,-7995.0,20.083,0
-11945,8.665,8.596,8.71,8.717,64.971,12868482395136.0,1.014,107909413186580.0,185.704,59.483000000000004,-1.472,-13.039000000000001,0.0461,49.94,83.694,0.816,79.156,2374.0,-8.17,2527.0,2496.0,206.975,6.528,-13.83,11.584000000000001,29536847,60481929.0,49.108999999999995,33263.0,-0.46299999999999997,7393.0,20.102999999999998,0
-17247,8.655,8.558,8.658,8.713,60.163000000000004,11572443795513.0,1.033,111002347155630.0,203.47400000000002,59.423,-1.93,-13.879000000000001,0.0446,47.183,83.96799999999999,0.8059999999999999,75.736,2292.0,-10.472999999999999,2437.0,2378.0,230.91099999999997,4.053999999999999,-14.388,14.745999999999999,29140424,47169772.0,46.021,32977.0,-0.469,-14973.0,20.145,1
-24987,8.704,8.985,8.817,8.728,59.253,9158749103849.0,1.138,109990663838100.0,167.919,60.286,-1.88,-11.655,0.0449,38.857,83.961,0.797,64.357,1973.0,-25.455,2213.0,2146.0,435.01300000000003,13.163,-11.85,13.452,31042457,36873230.0,44.732,34677.0,-0.479,-34808.0,20.147000000000002,0
870,8.734,9.078,8.891,8.738,43.201,9042392398757.0,1.146,104444533378270.0,168.87900000000002,59.108999999999995,-2.123,-13.069,0.0428,64.808,84.074,0.7879999999999999,105.117,2033.0,-14.369000000000002,2099.0,2056.0,497.985,6.265,-12.87,19.2,31548492,74052236.0,47.148,35014.0,-0.489,-22043.0,20.211,0
-1670,8.777999999999999,9.245,9.041,8.753,30.875999999999998,8566582300196.0,1.095,106257244598560.0,176.301,59.13,-2.366,-14.440999999999999,0.0416,60.386,84.035,0.779,99.089,1929.0,-15.829,1978.0,1971.0,532.806,4.328,-14.043,25.05,31256846,60905043.0,47.606,35123.0,-0.498,11575.0,20.250999999999998,0
-13830,8.717,8.536,8.785,8.732999999999999,43.8,11737061448162.0,1.135,123583750713770.0,223.59,60.193999999999996,-2.4659999999999997,-16.914,0.0407,71.602,84.09899999999999,0.772,128.995,2107.0,6.8020000000000005,2023.0,2035.0,477.715,3.221,-16.576,24.031999999999996,30337423,66185980.0,44.486999999999995,37999.0,-0.512,-6597.0,20.262,0
-17763,8.717,8.631,8.771,8.732999999999999,48.913999999999994,16505213236306.0,1.262,134750139954550.0,260.058,60.839,-2.634,-18.777,0.0392,48.108000000000004,83.65,0.764,84.779,1745.0,-14.187999999999999,1927.0,1896.0,399.592,1.966,-18.137999999999998,21.371,28302446,66755739.0,45.806000000000004,39236.0,-0.528,-16057.0,20.347,0
-18158,8.654,8.187000000000001,8.507,8.711,34.39,7404283282044.0,1.383,125017940052970.0,202.202,60.861999999999995,-3.2230000000000003,-20.842,0.0365,43.951,83.46799999999999,0.757,73.85600000000001,1830.0,-5.136,1894.0,1848.0,334.969,0.948,-19.225,30.813000000000002,27506994,78121324.0,45.113,40016.0,-0.546,-27074.0,20.429000000000002,0
-16732,8.593,7.944,8.26,8.689,32.798,2260409113769.0,1.4769999999999999,126381042498080.0,201.532,61.05,-4.291,-26.076999999999998,0.033,36.838,83.34200000000001,0.748,52.931000000000004,1642.0,-22.06,1739.0,1722.0,304.226,0.474,-23.281999999999996,55.23,28208684,45930142.0,44.523,41411.0,-0.5660000000000001,-1724.0,20.543000000000003,1
-24921,8.538,7.843,8.052999999999999,8.668,65.376,18085706076090.0,1.69,143704488489540.0,226.84900000000002,62.505,-3.891,-22.351,0.0349,38.756,82.51799999999999,0.7390000000000001,56.401,1573.0,-9.855,1682.0,1639.0,367.369,28.965999999999998,-20.078,46.195,30645499,44586656.0,43.708,42249.0,-0.591,-21166.0,20.535,1
4788,8.471,7.671,7.845,8.642000000000001,51.043,14699057837621.0,1.806,134012207415060.0,205.81900000000002,61.48,-2.404,-14.085999999999999,0.0368,48.161,81.196,0.73,74.17399999999999,1785.0,-2.447,1667.0,1690.0,330.88699999999994,50.495,-12.058,33.588,30396842,61256824.0,46.003,42987.0,-0.614,4252.0,20.592,0
11386,8.427,7.728,7.768,8.623,50.603,6570789661951.0,1.8780000000000001,134074683230900.0,190.972,61.891000000000005,-1.358,-12.873,0.0362,56.403,78.46,0.722,92.929,1654.0,0.6970000000000001,1670.0,1684.0,326.355,44.832,-10.71,22.706999999999997,30019602,83822707.0,47.071000000000005,42736.0,-0.635,18999.0,20.6,1
3895,8.359,7.556,7.649,8.596,44.86600000000001,6239038035329.0,1.818,130932840768920.0,198.72400000000002,60.93899999999999,-0.124,-6.675,0.038,62.323,78.39,0.7140000000000001,108.816,1892.0,20.327,1777.0,1795.0,210.925,64.57,-5.435,14.062999999999999,30352185,82089924.0,45.968999999999994,43471.0,-0.655,16887.0,20.575,1
6748,8.354,7.916,7.769,8.589,83.195,38243558835175.0,2.073,176907532374340.0,277.77099999999996,64.205,1.474,3.873,0.0407,72.782,78.932,0.7070000000000001,147.352,1485.0,-16.782,1677.0,1649.0,271.082,80.809,3.0380000000000003,20.15,34657864,85910822.0,48.651,43358.0,-0.6709999999999999,20730.0,20.594,1
14688,8.418,8.633,8.173,8.606,51.418,36717030747801.0,2.252,164705040999540.0,261.79900000000004,62.635,2.688,16.410999999999998,0.0425,52.523,79.27199999999999,0.701,101.45700000000001,1449.0,-12.362,1609.0,1535.0,292.501,86.641,11.982000000000001,37.153,43618046,86499952.0,52.667,45278.0,-0.675,48677.0,20.506,1
-3225,8.467,8.902999999999999,8.476,8.618,23.01,42368105551075.0,2.011,128960203667710.0,209.226,58.508,3.3569999999999998,33.477,0.044000000000000004,48.538999999999994,79.73100000000001,0.695,89.85700000000001,1830.0,-3.3110000000000004,1588.0,1645.0,321.293,90.48100000000001,22.095,40.765,43506260,76915130.0,48.753,45184.0,-0.6759999999999999,22519.0,20.417,1
-27360,8.461,8.637,8.526,8.613,60.516000000000005,31982157309499.0,1.86,158194422862590.0,255.175,60.606,3.153,26.388,0.0441,39.327,79.619,0.688,59.152,1731.0,16.511,1670.0,1717.0,313.769,90.561,18.405,38.583,43063665,50952100.0,46.956,45342.0,-0.679,-17867.0,20.359,1
8515,8.481,8.709,8.655,8.616,57.512,26465640343101.0,1.71,148793400792690.0,218.638,60.258,2.705,21.409000000000002,0.0446,47.096000000000004,79.89399999999999,0.6809999999999999,79.516,1698.0,17.135,1753.0,1731.0,304.367,92.36200000000001,15.745999999999999,36.848,41994725,62391365.0,47.788000000000004,44985.0,-0.68,-47037.0,20.322,1
17436,8.501,8.745,8.738999999999999,8.62,49.503,2935677959852.0,1.579,152016906725410.0,224.702,60.452,2.1959999999999997,24.046,0.045,54.669,80.248,0.675,102.289,1693.0,-7.466,1707.0,1701.0,303.89099999999996,93.406,17.430999999999997,22.065,39699053,85184133.0,48.446999999999996,44896.0,-0.68,-4590.0,20.283,0
6105,8.457,8.285,8.548,8.603,36.425,2975849248401.0,1.422,144109588531670.0,199.733,60.093999999999994,1.486,16.827,0.0444,50.056000000000004,80.22399999999999,0.6679999999999999,89.723,1902.0,9.902000000000001,1764.0,1798.0,307.802,67.96600000000001,12.786,7.619,39543587,95551741.0,47.405,43976.0,-0.68,3498.0,20.35,0
-384,8.488999999999999,8.615,8.621,8.61,57.988,9578491667513.0,1.347,167767516602900.0,279.991,60.88,0.596,6.115,0.0432,53.34,80.3,0.662,98.708,1543.0,-9.101,1713.0,1688.0,288.634,37.461999999999996,4.984,2.4730000000000003,39557816,86644801.0,49.225,41989.0,-0.677,12131.0,20.664,0
-10386,8.484,8.517999999999999,8.54,8.606,80.17399999999999,9682644654545.0,1.229,154459317672030.0,238.497,59.995,-0.318,-1.3659999999999999,0.0419,47.328,80.532,0.6559999999999999,83.83,1643.0,-2.96,1696.0,1653.0,218.825,21.083000000000002,-1.161,3.6210000000000004,38806517,68341011.0,47.126000000000005,38492.0,-0.675,-14019.0,20.55,1
-15245,8.436,8.13,8.322000000000001,8.587,66.453,15664031191681.0,1.237,161783954331870.0,211.25900000000001,61.282,-0.7390000000000001,-4.81,0.0419,36.644,80.279,0.649,50.843999999999994,1644.0,-13.572000000000001,1610.0,1627.0,203.645,21.462,-4.237,5.457000000000001,42161338,41196879.0,45.736999999999995,35486.0,-0.677,-17843.0,20.518,1
-17975,8.359,7.683,8.029,8.557,59.656000000000006,20152894395898.0,1.304,169775071140510.0,234.13,61.538000000000004,-0.797,-4.841,0.0419,42.347,80.032,0.6409999999999999,63.232,1731.0,12.183,1673.0,1687.0,203.673,22.353,-4.268,6.5089999999999995,42754464,41256164.0,45.736000000000004,35483.0,-0.6809999999999999,-34061.0,20.528000000000002,1
1741,8.383,8.205,8.149,8.561,54.74100000000001,20302561806821.0,1.5030000000000001,188646036934400.0,258.61400000000003,62.765,-0.6509999999999999,-5.818,0.0421,49.153,80.108,0.634,79.024,1337.0,-18.642,1571.0,1519.0,321.78700000000003,30.43,-5.195,5.784,42467161,75623585.0,48.858999999999995,35274.0,-0.682,12988.0,20.539,1
12244,8.501,9.209,8.642000000000001,8.597000000000001,42.935,19032859979951.0,1.5390000000000001,166402614196240.0,224.204,60.64,-0.304,-5.21,0.0426,52.61600000000001,80.215,0.627,87.404,1256.0,-23.58,1441.0,1362.0,414.00800000000004,62.211000000000006,-4.685,3.0010000000000003,40125263,86004123.0,50.431999999999995,35845.0,-0.6779999999999999,41200.0,20.479,1
1026,8.537,9.133,8.795,8.607000000000001,52.111999999999995,31229972241189.0,1.3519999999999999,152040494532330.0,213.05200000000002,58.982,0.10800000000000001,-2.648,0.0432,52.347,80.166,0.619,86.86200000000001,1552.0,-10.369000000000002,1382.0,1417.0,319.869,77.92699999999999,-2.351,1.256,40358106,78099283.0,50.515,34926.0,-0.669,41955.0,20.503,1
5059,8.622,9.498,9.106,8.635,59.684,15073359892603.0,1.188,158617841800170.0,200.373,59.908,0.522,1.61,0.0439,51.821999999999996,80.107,0.612,85.94200000000001,1361.0,1.848,1390.0,1407.0,340.055,87.486,1.392,2.149,40805499,71030395.0,52.188,36176.0,-0.652,30341.0,20.506,1
-2110,8.632,9.139,9.113,8.638,50.677,24384462196901.0,1.149,180315207763760.0,247.18900000000002,60.869,0.853,6.3870000000000005,0.0446,54.901,80.167,0.605,91.31299999999999,1451.0,15.502,1455.0,1438.0,321.04,92.131,5.355,3.8339999999999996,40764118,69948006.0,48.355,35823.0,-0.637,-18569.0,20.476,0
-9036,8.589,8.547,8.902000000000001,8.623,69.618,18881213440439.0,1.197,189253201924100.0,266.019,61.302,0.7959999999999999,5.542999999999999,0.0443,36.363,79.968,0.598,54.588,1549.0,-0.16699999999999998,1454.0,1485.0,298.742,71.408,4.648,3.904,42668835,40454369.0,47.222,35207.0,-0.624,-30232.0,20.494,0
-19433,8.588,8.559,8.836,8.622,69.566,23987912390337.0,1.395,202493268431920.0,256.26599999999996,62.541000000000004,0.597,5.321000000000001,0.0442,35.121,79.523,0.59,51.291000000000004,1326.0,-2.6260000000000003,1442.0,1421.0,212.835,66.402,4.4639999999999995,3.063,43478664,54310620.0,48.286,33417.0,-0.612,-36229.0,20.500999999999998,1
6493,8.556000000000001,8.325,8.603,8.61,54.13399999999999,22768923983281.0,1.4169999999999998,175871027938880.0,221.762,60.113,0.8190000000000001,8.49,0.0456,56.248000000000005,79.696,0.5820000000000001,91.241,1602.0,10.4,1492.0,1501.0,243.333,88.719,7.14,3.1889999999999996,43857566,67828472.0,49.06100000000001,33491.0,-0.6,5117.0,20.592,1
19378,8.475,7.817,8.197000000000001,8.582,64.998,29366412041755.0,1.568,214528175077160.0,285.91700000000003,62.058,1.131,9.162,0.0465,58.326,79.79,0.575,96.48299999999999,1595.0,2.958,1507.0,1552.0,208.166,93.055,7.81,4.234,43420216,93253216.0,47.879,33242.0,-0.588,5261.0,20.625,1
12224,8.417,7.6979999999999995,7.962000000000001,8.56,81.195,39148237657448.0,1.794,230707216025090.0,326.77299999999997,62.687,1.561,11.08,0.048,50.214,79.90100000000001,0.5670000000000001,81.197,1529.0,15.345999999999998,1575.0,1563.0,204.99099999999999,96.42,9.575,7.773,50779852,82465686.0,50.738,33900.0,-0.573,21070.0,20.743000000000002,0
50147,8.399,7.917000000000001,7.919,8.55,78.508,9747179738104.0,1.95,226631796445730.0,320.85400000000004,62.327,1.5619999999999998,9.104,0.0479,47.306000000000004,79.94800000000001,0.56,75.406,1440.0,-10.142000000000001,1521.0,1495.0,183.702,93.539,8.0,9.376,62089068,109573661.0,51.871,35354.0,-0.552,24701.0,20.665,0
8734,8.341000000000001,7.707999999999999,7.779,8.527000000000001,60.013999999999996,12777182565144.0,1.944,211545964507240.0,283.387,61.353,1.255,7.066,0.0477,46.148,80.24600000000001,0.5529999999999999,73.25399999999999,1611.0,1.04,1527.0,1540.0,193.91,82.324,6.3020000000000005,9.644,68194559,86772879.0,50.062,34895.0,-0.53,19673.0,20.675,0
-384,8.349,8.089,7.9270000000000005,8.526,71.888,28754510756138.0,2.0540000000000003,245274853917110.0,325.262,63.166000000000004,0.8909999999999999,7.757000000000001,0.0477,34.816,80.128,0.545,48.742,1272.0,-16.825,1441.0,1413.0,257.997,77.778,6.865,7.295,67928742,64138399.0,50.702,35304.0,-0.506,285.156,20.596999999999998,0
-256,8.33,8.067,7.9510000000000005,8.516,68.843,30360439852200.0,2.119,228439227589420.0,262.459,62.717,0.48200000000000004,7.016,0.0473,33.016999999999996,79.903,0.536,44.08,1351.0,-6.175,1411.0,1368.0,249.808,50.169,6.1979999999999995,2.66,68338992,47859949.0,49.32,34730.0,-0.48200000000000004,-22125.0,20.589000000000002,1
16636,8.283999999999999,7.843,7.8870000000000005,8.496,87.073,33886361553568.0,2.343,269554784195758.0,320.2,64.589,0.33299999999999996,4.625,0.0477,52.725,79.973,0.527,76.32,1283.0,-20.401,1302.0,1303.0,264.345,68.658,4.218999999999999,0.8959999999999999,67878153,80848984.0,50.3,33810.0,-0.45799999999999996,2069.0,20.528000000000002,1
22699,8.238,7.711,7.829,8.476,64.288,31675937541576.0,2.464,254683251859610.0,297.947,63.446000000000005,0.439,4.129,0.0484,41.827,79.704,0.519,51.849,1365.0,7.316,1333.0,1335.0,234.727,83.3,3.842,0.43700000000000006,62411587,73255306.0,50.785,31829.0,-0.433,525.586,20.558000000000003,1
12622,8.206,7.726,7.803,8.46,76.273,11724050926893.0,2.536,268003780659810.0,322.905,63.961000000000006,0.532,1.4480000000000002,0.0487,40.628,79.58,0.509,48.852,1299.0,-3.826,1315.0,1318.0,221.267,86.572,1.39,0.807,65081007,78767524.0,51.883,32265.0,-0.40399999999999997,21896.0,20.595,0
4390,8.13,7.375,7.5920000000000005,8.427999999999999,74.999,14295240787708.0,2.562,273876125123840.0,327.551,64.265,0.318,0.059000000000000004,0.048,36.07,79.331,0.499,37.538000000000004,1388.0,8.253,1351.0,1355.0,215.468,46.523999999999994,0.055999999999999994,0.8079999999999999,66580521,69101392.0,50.78,32408.0,-0.374,4692.0,20.619,0
-226,8.082,7.38,7.51,8.405,99.846,37232994151247.0,2.7110000000000003,305786416378610.0,349.275,65.877,-0.094,-1.379,0.0471,44.858000000000004,79.387,0.489,51.316,1178.0,-13.709000000000001,1288.0,1268.0,131.935,25.368000000000002,-1.3159999999999998,1.161,66583912,58079012.0,49.027,31489.0,-0.348,-13764.0,20.583000000000002,0
-14053,8.003,7.119,7.301,8.371,52.766000000000005,30192379158092.0,2.688,276066172327300.0,301.769,63.784,-0.41700000000000004,-2.0869999999999997,0.0467,42.544,79.318,0.479,46.644,1341.0,3.265,1303.0,1295.0,130.91,19.36,-1.99,1.8230000000000002,64530496,47792848.0,49.089,31494.0,-0.325,-22630.0,20.516,0
-24317,7.917000000000001,6.893,7.101,8.334,75.161,27193758070623.0,2.7119999999999997,303152000557480.0,317.288,65.137,-0.563,-1.6,0.0465,43.806999999999995,79.116,0.46799999999999997,48.388999999999996,1268.0,-8.692,1262.0,1277.0,130.846,16.794,-1.5130000000000001,2.469,60790106,39462461.0,45.38,30477.0,-0.31,-45536.0,20.635,1
40276,7.836,6.78,6.9510000000000005,8.297,116.735,38013788437416.0,2.7680000000000002,322203366589650.0,354.51099999999997,65.735,-0.42,-1.541,0.047,48.498999999999995,79.09,0.45799999999999996,54.588,1234.0,4.811,1281.0,1263.0,139.239,46.36,-1.4709999999999999,2.617,98001448,79137501.0,51.713,31483.0,-0.292,21990.0,20.871,1
26592,7.837999999999999,7.324,7.135,8.288,75.46300000000001,21854875614670.0,2.64,304615241425160.0,372.69,63.683,-0.133,-2.017,0.0475,53.769,79.09,0.447,61.843,1132.0,-15.644,1211.0,1189.0,166.592,64.97800000000001,-1.954,2.013,90378911,123134549.0,52.214,32317.0,-0.27,26144.0,20.953000000000003,1
15890,7.886,7.9479999999999995,7.485,8.294,99.20100000000001,37427504238976.0,2.6319999999999997,350837999873740.0,432.466,65.538,0.225,-1.127,0.0481,64.609,79.236,0.43700000000000006,80.457,946.112,-25.373,1104.0,1056.0,272.379,79.916,-1.097,1.314,90648968,128809982.0,52.946000000000005,34046.0,-0.242,64599.0,20.879,1
9536,7.922999999999999,8.209,7.78,8.298,92.37200000000001,39335958930249.0,2.576,336399623357780.0,390.329,64.84899999999999,0.47100000000000003,1.063,0.0485,45.398,79.05199999999999,0.42700000000000005,51.663000000000004,989.582,-19.834,1022.0,998.7489999999999,268.142,84.682,1.02,1.848,91802316,79236381.0,54.82,38077.0,-0.207,29030.0,20.791999999999998,0
19511,7.965,8.39,8.048,8.304,98.71700000000001,8006014976468.0,2.494,348164997405470.0,426.76199999999994,65.133,0.465,2.511,0.0483,35.025,78.46300000000001,0.41600000000000004,27.08,954.078,-15.682,963.257,964.585,301.194,69.374,2.365,2.193,96851170,103241327.0,56.773,44238.0,-0.162,43743.0,20.712,1
-1767,7.94,7.985,8.026,8.288,104.204,37027226441900.0,2.525,374631431162470.0,414.809,66.47399999999999,0.405,3.657,0.0484,32.329,78.045,0.405,19.391,994.908,5.1579999999999995,979.523,980.41,251.524,73.77,3.4139999999999997,2.023,96956133,96943686.0,50.603,44370.0,-0.121,-15764.0,20.564,1
-1211,7.907,7.704,7.939,8.269,119.49700000000001,42940133723934.0,2.613,402355689645465.0,510.399,67.066,0.335,4.177,0.0485,36.891999999999996,77.487,0.39299999999999996,25.583000000000002,986.18,-0.344,978.3889999999999,983.7389999999999,199.395,76.37,3.886,1.131,98359191,75878405.0,50.693000000000005,43657.0,-0.083,-32552.0,20.559,1
